date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"October 1, 2015",Louisiana,Slidell,100 Panther Drive,0,0,http://www.gunviolencearchive.org/incident/424331,http://www.fox8live.com/story/30166858/police-teen-brings-gun-knife-to-school-as-revenge-for-white-wednesday-prank
"October 1, 2015",Idaho,Nampa,10000 block of West Garverdale Lane,0,0,http://www.gunviolencearchive.org/incident/424338,"http://police.cityofboise.org/home/news-releases/2015/10/warrant-served,-man-arrested-for-march-armed-robbery-man-arrested-for-lewd-conduct-with-a-minor-boise-pd-watch-log/"
"October 1, 2015",Delaware,Wilmington,West 28th and North West,0,1,http://www.gunviolencearchive.org/incident/424341,http://www.delawareonline.com/story/news/crime/2015/10/01/man-shot-leg-near-west-th-street-wilmington/73179724/
"October 1, 2015",Wisconsin,Milwaukee,27th and Locust,0,1,http://www.gunviolencearchive.org/incident/424350,http://fox6now.com/2015/10/01/police-22-year-old-man-driving-near-27th-locust-when-he-heard-shots-realized-hed-been-hit/
"October 1, 2015",Delaware,Wilmington,400 East 10th Street,0,0,http://www.gunviolencearchive.org/incident/424354,http://www.delawareonline.com/story/news/crime/2015/10/01/wilmington-police-investigate-second-report-shots-fired/73181214/
"October 1, 2015",Wisconsin,Milwaukee,712 West Wisconsin Avenue,0,1,http://www.gunviolencearchive.org/incident/423915,http://fox6now.com/2015/10/01/dominos-pizza-employee-shot-injured-during-attempted-robbery/
"October 1, 2015",Texas,Houston,6200 block of Gulfton,1,0,http://www.gunviolencearchive.org/incident/423141,http://www.click2houston.com/news/deadly-shooting-at-apartment-complex-in-southwest-houston/35592892
"October 1, 2015",Delaware,Bear,200 W. Moyer Drive,0,0,http://www.gunviolencearchive.org/incident/424363,http://www.wdel.com/story/70978-new-castle-county-police-investigate-shooting-in-bear
"October 1, 2015",Missouri,Joplin,32nd Street,0,0,http://www.gunviolencearchive.org/incident/674022,https://www.atf.gov/news/pr/kc-man-sentenced-15-years-jasper-county-meth-conspiracy-illegal-firearm
"October 1, 2015",Oklahoma,Tulsa,6100 block of S. Yorktown Avenue,0,1,http://www.gunviolencearchive.org/incident/424889,http://www.tulsaworld.com/news/crimewatch/man-shot-while-walking-near-mcclure-elementary-school-at-night/article_a9ba83de-c8d1-55d2-811a-7d06d2a417a5.html
"October 1, 2015",Missouri,Joplin,32nd Street and Range Line Road,0,0,http://www.gunviolencearchive.org/incident/472459,http://www.joplinglobe.com/news/crime_and_courts/kansas-city-man-indicted-on-gun-drug-charges/article_7a03da68-8117-5cf6-8ce1-2514fe5a4648.html
"October 1, 2015",Oklahoma,Oklahoma City (Midwest City),N/A,0,0,http://www.gunviolencearchive.org/incident/823611,http://ktul.com/news/local/former-midwest-city-police-officer-charged-for-pawning-police-department-items
"October 1, 2015",Kansas,Shawnee,7600 block of Goddard Street,0,1,http://www.gunviolencearchive.org/incident/424395,http://www.kmbc.com/news/teen-shot-overnight-in-shawnee-apartment-complex/35592920
"October 1, 2015",Louisiana,Baton Rouge,6267 Arbor Vitae Drive,0,1,http://www.gunviolencearchive.org/incident/424408,http://theadvocate.com/news/police/13603909-64/baton-rouge-police-investigating-shooting
"October 1, 2015",Oregon,Portland,6900 block of North Nashton Street,0,0,http://www.gunviolencearchive.org/incident/423959,https://www.flashalert.net/news.html?id=3056
"October 1, 2015",Utah,Salt Lake City (West Valley City),"4300 West, 3100 South",0,2,http://www.gunviolencearchive.org/incident/424368,http://www.ksl.com/?sid=36776491&nid=148&s_cid=rss-extlink
"October 1, 2015",Missouri,Kansas City,1 International Cir,0,0,http://www.gunviolencearchive.org/incident/498921,http://blog.tsa.gov/2015_10_02_archive.html
"October 1, 2015",District of Columbia,Washington,2901 20th Street NE,0,1,http://www.gunviolencearchive.org/incident/424450,http://www.nbcwashington.com/news/local/Man-Shot-at-Langdon-Park-Recreation-Center-in-Northeast-DC-330304631.html
"October 1, 2015",Ohio,Toledo,754 Western Ave,1,2,http://www.gunviolencearchive.org/incident/424278,http://www.toledoblade.com/Courts/2016/09/30/Man-without-gun-DaMichael-Cunningham-gets-prison-in-shootings.html
"October 1, 2015",Washington,Olympia,2707 Conger Ave NW,0,0,http://www.gunviolencearchive.org/incident/424457,http://www.theolympian.com/news/local/crime/article37270044.html
"October 1, 2015",Colorado,Greeley,341 14th Avenue,0,0,http://www.gunviolencearchive.org/incident/520239,http://www.denverpost.com/news/ci_29610235/greeley-man-faces-felony-charges-selling-meth-guns
"October 1, 2015",North Dakota,Fargo,374 35th Street S.,0,0,http://www.gunviolencearchive.org/incident/426462,http://www.grandforksherald.com/news/crime-and-courts/3854327-fargo-anti-government-group-member-accused-breaking-trooper-vehicle
"October 1, 2015",New York,Corona (Queens),N/A,0,1,http://www.gunviolencearchive.org/incident/424676,http://nypost.com/2015/10/03/daily-blotter-656/
"October 1, 2015",Maryland,Glen Burnie,Cedar Furnace Circle and Lacrosse Lane,1,0,http://www.gunviolencearchive.org/incident/424484,http://www.capitalgazette.com/news/for_the_record/ph-ac-cn-glen-burnie-homicide-1003-20151002-story.html
"October 1, 2015",Texas,Lubbock,2803 1st Place,1,0,http://www.gunviolencearchive.org/incident/424490,http://www.kcbd.com/story/30170302/lpd-releases-name-of-north-lubbock-shooting-victim
"October 1, 2015",Tennessee,Chattanooga,Rossville Boulevard,0,1,http://www.gunviolencearchive.org/incident/424014,http://www.newschannel9.com/news/top-stories/stories/man-shot-woman-chattanooga-20822.shtml
"October 1, 2015",Kentucky,Elkton,303 West Shelby Street,0,1,http://www.gunviolencearchive.org/incident/424335,http://www.wkdzradio.com/pages/22024424.php?artistData=Reba%20Mcentire&titleData=%28you%20Lift%20Me%20Up%29%20To%20Heaven
"October 1, 2015",Oklahoma,Oklahoma City,N.E. 16th and Coltrane,0,0,http://www.gunviolencearchive.org/incident/424509,http://www.koco.com/news/shots-fired-after-suspect-escapes-from-bail-bondsman-in-nw-okc/35602518
"October 1, 2015",Kentucky,Louisville,Brownsboro Road,0,0,http://www.gunviolencearchive.org/incident/424018,http://www.wlky.com/news/dog-shot-during-attempted-brownsboro-road-home-invasion/35598186
"October 1, 2015",Washington,Pasco,Madrona Avenue,0,1,http://www.gunviolencearchive.org/incident/424321,http://www.yakimaherald.com/news/crime_and_courts/man-admits-shooting-pasco-teen-while-protecting-backyard-pot-grow/article_9731378a-6807-11e6-b27a-d38752448917.html
"October 1, 2015",Maryland,Hagerstown,South Mulberry Street,0,0,http://www.gunviolencearchive.org/incident/424528,http://www.heraldmailmedia.com/news/local/police-continue-search-for-man-after-shots-fired-in-hagerstown/article_26bf976e-687e-11e5-90d6-e37f9e0226a7.html
