date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"January 1, 2016",Massachusetts,Boston,Fairmount Street,0,1,http://www.gunviolencearchive.org/incident/477000,http://www.bostonherald.com/news/local_coverage/2016/01/bpd_woman_injured_in_new_years_day_shooting
"January 1, 2016",Washington,Vancouver,16000 block of N.E. 47th St.,0,0,http://www.gunviolencearchive.org/incident/477002,http://www.columbian.com/news/2016/jan/01/police-investigate-new-years-morning-shooting-incidents/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+the-columbian-local-headlines+%28The+Columbian%3A+Local+Headlines%29
"January 1, 2016",Washington,Vancouver,East Eighth Street and Broadway,0,0,http://www.gunviolencearchive.org/incident/477004,http://www.columbian.com/news/2016/jan/01/police-investigate-new-years-morning-shooting-incidents/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+the-columbian-local-headlines+%28The+Columbian%3A+Local+Headlines%29
"January 1, 2016",Nebraska,Lincoln,2700 N. 1st Street,0,0,http://www.gunviolencearchive.org/incident/482278,http://journalstar.com/news/local/911/drive-by-leaves-three-vehicles-damaged/article_3d7aa8f3-15be-5e76-a876-ebe6f4177ab5.html
"January 1, 2016",Michigan,Detroit,McNichols,0,1,http://www.gunviolencearchive.org/incident/478733,http://www.freep.com/story/news/local/michigan/detroit/2016/01/01/driver-shot-detroit-road-rage-incident/78193138/
"January 1, 2016",Washington,Parker,Parker Street,0,1,http://www.gunviolencearchive.org/incident/478044,http://kimatv.com/news/local/suspect-arrested-in-parker-shooting-incident
"January 1, 2016",Washington,Tacoma,1600 block of South Mullen Street,0,0,http://www.gunviolencearchive.org/incident/484955,http://www.thenewstribune.com/news/local/crime/article53994245.html
"January 1, 2016",Oregon,Portland,North Blandena and North Haight street,0,0,http://www.gunviolencearchive.org/incident/478048,http://katu.com/news/local/six-gun-shots-fired-into-north-portland-home
"January 1, 2016",Illinois,Peoria,6516 N. University St,0,1,http://www.gunviolencearchive.org/incident/477016,http://www.pjstar.com/news/20160101/police-intoxicated-man-shot-in-genitals-at-peoria-apartment-complex
"January 1, 2016",Illinois,Peoria,415 W. Sam J. Stone Ave,0,0,http://www.gunviolencearchive.org/incident/477024,http://www.pjstar.com/news/20160101/bullet-damages-window-at-bnai-brith-covenant-apartments-in-peoria
"January 1, 2016",Arkansas,Little Rock,22nd and Bragg St,1,0,http://www.gunviolencearchive.org/incident/476949,http://www.thv11.com/news/local/suspect-in-first-homicide-of-2016-arrested/275007589
"January 1, 2016",Oklahoma,Oklahoma City,3293 N. Pennsylvania Avenue,1,0,http://www.gunviolencearchive.org/incident/477029,http://www.koco.com/news/ocpd-teenage-girl-shot-killed-at-overnight-party-near-nw-39th-penn-avenue/37223588
"January 1, 2016",Iowa,Davenport,1700 block of Fillmore Lane,0,1,http://www.gunviolencearchive.org/incident/477635,http://kwqc.com/2016/01/02/one-injured-in-davenport-shooting-2/
"January 1, 2016",Oklahoma,Oklahoma City,1200 block of University,0,1,http://www.gunviolencearchive.org/incident/477036,http://kfor.com/2016/01/01/drive-by-shooting-injures-teenager-on-oklahoma-citys-nw-side/
"January 1, 2016",Alaska,Anchorage,800 block of Williwa Avenue,0,2,http://www.gunviolencearchive.org/incident/477038,http://www.adn.com/article/20160101/two-shot-anchorage-new-years-party-one-critical-condition
"January 1, 2016",Colorado,El Paso (county),200 block of Cunningham drive,0,1,http://www.gunviolencearchive.org/incident/477510,http://www.krdo.com/news/crime/el-paso-county-crime/cspd-announces-arrest-in-january-shootings/236810373
"January 1, 2016",Pennsylvania,Mont Alto,1st block of Poplar Street,0,0,http://www.gunviolencearchive.org/incident/656235,http://www.publicopiniononline.com/story/news/crime/2016/09/15/franklin-county-area-police-log/90400086/
"January 1, 2016",Oklahoma,Pryor,1100 block of SE 15th Street,0,1,http://www.gunviolencearchive.org/incident/476757,http://www.fox23.com/news/news/local/possible-teen-prankster-shot-pryor/npwND/
"January 1, 2016",California,Long Beach,33rd Street and Magnolia Avenue,1,2,http://www.gunviolencearchive.org/incident/476568,http://ktla.com/2016/01/03/long-beach-barricade-suspect-dies-search-continues-for-alleged-accomplice/
"January 1, 2016",South Carolina,Columbia,1100 block of King Street,0,2,http://www.gunviolencearchive.org/incident/476996,http://www.thestate.com/news/local/article52763560.html
"January 1, 2016",Oklahoma,Enid,300 block of S. 13th Street,0,0,http://www.gunviolencearchive.org/incident/483552,http://www.enidnews.com/news/local_news/police-seek-information-about-residential-burglary/article_87767630-0c76-56de-a3ec-8c25a7fea290.html
"January 1, 2016",Pennsylvania,New Kensington (Arnold),Third Avenue,0,1,http://www.gunviolencearchive.org/incident/476428,http://triblive.com/news/westmoreland/9724997-74/davis-police-santucci?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+pghlive_vnd+%28Your+AlleKiski+Valley%2C+Valley+News+Dispatch%29#axzz3vy21HtZN
"January 1, 2016",Pennsylvania,Lebanon,700 block of Chestnut Street,0,0,http://www.gunviolencearchive.org/incident/476432,http://www.pennlive.com/news/2016/01/lebanon_man_arrested_after_dom.html
"January 1, 2016",Michigan,Genesee,2198 East Mount Morris Road,1,0,http://www.gunviolencearchive.org/incident/477416,http://www.mlive.com/news/flint/index.ssf/2016/02/teen_killed_new_years_day_in_g.html#incart_river_home
"January 1, 2016",Texas,Denton,1700 block of North Elm Street,1,0,http://www.gunviolencearchive.org/incident/476820,http://www.fox7austin.com/news/71408683-story
"January 1, 2016",Kansas,Salina,N/A,0,0,http://www.gunviolencearchive.org/incident/866144,https://www.justice.gov/usao-ks/pr/two-salina-men-sentenced-federal-drug-gun-charges
"January 1, 2016",Arizona,Phoenix,2200 block of North 58th Drive,1,0,http://www.gunviolencearchive.org/incident/477336,http://www.azcentral.com/story/news/local/phoenix/2017/05/09/phoenix-serial-street-shooter-case-timeline/313611001/
"January 1, 2016",New York,Ithaca,155 Chestnut Street,0,1,http://www.gunviolencearchive.org/incident/477114,http://www.ithacajournal.com/story/news/2016/01/02/ithaca-man-arrested-after-chestnut-hill-apartments-shooting/78199768/
"January 1, 2016",Missouri,Poplar Bluff,N/A,0,0,http://www.gunviolencearchive.org/incident/483774,http://www.semissourian.com/story/2265049.html
"January 1, 2016",New York,Buffalo,1 block of Donaldson Road,0,1,http://www.gunviolencearchive.org/incident/477117,http://www.buffalonews.com/city-region/buffalo-man-shot-on-donaldson-road-20160102
"January 1, 2016",Kansas,Salina,N/A,0,0,http://www.gunviolencearchive.org/incident/887828,https://www.atf.gov/news/pr/salina-man-sentenced-20-years-federal-drug-gun-charges
"January 1, 2016",Illinois,Carpentersville,1 block of Robin Road,0,0,http://www.gunviolencearchive.org/incident/971532,http://www.dailyherald.com/news/20171024/prison-for-two-in-2016-carpentersville-home-invasion-robbery
"January 1, 2016",Illinois,Chicago (Englewood),6100 block of South Sangamon Street,1,0,http://www.gunviolencearchive.org/incident/477091,http://chicago.suntimes.com/news/man-charged-with-fatal-new-years-day-shooting-in-englewood/
"January 1, 2016",New Mexico,Albuquerque,200 block of Estancia N.W.,1,1,http://www.gunviolencearchive.org/incident/477021,http://www.abqjournal.com/731430/abqnewsseeker/second-arrest-made-in-fatal-new-years-eve-shooting.html
"January 1, 2016",Florida,Brandon,1300 block of Wallwood Drive,0,1,http://www.gunviolencearchive.org/incident/477126,http://www.abcactionnews.com/news/hillsborough-regional-news/deputies-probation-officer-shoots-at-dog-injures-woman-in-brandon
"January 1, 2016",New York,Brooklyn,295 Ralph Avenue,0,0,http://www.gunviolencearchive.org/incident/477128,http://newyork.cbslocal.com/2016/01/02/bed-stuy-gun-arrest/
"January 1, 2016",Virginia,Virginia Beach,1100 block of Green Run Square,0,0,http://www.gunviolencearchive.org/incident/477132,http://wtkr.com/2016/01/01/one-person-in-custody-after-early-morning-police-chase-in-virginia-beach/
"January 1, 2016",New York,Syracuse,South Salina Street,0,1,http://www.gunviolencearchive.org/incident/477135,http://www.syracuse.com/crime/index.ssf/2016/01/syracuse_police_are_investigating_a_shooting_the_victim_isnt_talking.html#incart_river_home
"January 1, 2016",New York,Binghamton,341 Clinton Street,0,0,http://www.gunviolencearchive.org/incident/477137,http://www.pressconnects.com/story/news/2016/01/01/police-investigate-report-shots-fired-binghamton/78184468/
"January 1, 2016",New York,Freeport,Pennsylvania Avenue and Wilson Place,0,0,http://www.gunviolencearchive.org/incident/477819,http://www.newsday.com/long-island/crime/tremain-williams-freeport-linked-to-virginia-homicide-arraigned-authorities-say-1.11286720
"January 1, 2016",Nevada,Pahrump,N/A,0,0,http://www.gunviolencearchive.org/incident/480887,http://www.ktnv.com/news/pahrump-man-charged-with-attempted-murder
"January 1, 2016",Florida,Tampa,Nebraska Avenue North and Fowler Avenue East,0,1,http://www.gunviolencearchive.org/incident/477150,http://www.tbo.com/news/crime/woman-shot-early-today-at-nebraska-fowler-avenues-20160101/
"January 1, 2016",New York,Brooklyn,Fulton Street,0,1,http://www.gunviolencearchive.org/incident/477825,http://www.nydailynews.com/new-york/brooklyn/cops-nab-brooklyn-gang-member-accused-pistol-whipping-article-1.2483706
"January 1, 2016",North Carolina,Gastonia,Jefferson Avenue,1,1,http://www.gunviolencearchive.org/incident/477181,http://www.wsoctv.com/news/news/local/police-gastonia-investigate-homicide-new-years-day/npwS7/
"January 1, 2016",California,Hemet,24000 block of Soboba Road,0,0,http://www.gunviolencearchive.org/incident/477245,http://www.pe.com/articles/shots-790746-arrested-firing.html
