date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"September 1, 2016",Florida,Jacksonville,561 Cassat Avenue,0,0,http://www.gunviolencearchive.org/incident/646164,http://www.firstcoastnews.com/news/crime/police-searching-for-suspects-that-drove-car-toward-an-officer/312774306
"September 1, 2016",Illinois,Chicago (Englewood),6700 block of South Hermitage Avenue,0,1,http://www.gunviolencearchive.org/incident/646384,https://www.dnainfo.com/chicago/20160902/englewood/englewood-shootings-wound-3-people-police-say
"September 1, 2016",Illinois,Chicago,500 block of North Central,0,1,http://www.gunviolencearchive.org/incident/646410,http://chicago.suntimes.com/news/16-year-old-boy-shot-in-austin-3/
"September 1, 2016",Michigan,Detroit,2626 Schaefer Highway,1,0,http://www.gunviolencearchive.org/incident/645010,http://www.freep.com/story/news/local/michigan/detroit/2016/09/01/coney-island-owner-killed-detroit/89717808/
"September 1, 2016",Illinois,Chicago,4800 block of West Gladys,0,1,http://www.gunviolencearchive.org/incident/646414,http://chicago.suntimes.com/news/man-shot-in-both-legs-on-west-side-2/
"September 1, 2016",Oklahoma,Altus,300 block of North Hudson,1,0,http://www.gunviolencearchive.org/incident/645028,http://www.news9.com/story/33064455/police-altus-murder-suspect-believed-to-be-in-okc
"September 1, 2016",Pennsylvania,Pittsburgh,N/A,0,0,http://www.gunviolencearchive.org/incident/862524,https://www.justice.gov/usao-wdpa/pr/ten-indicted-violating-federal-drug-and-gun-laws
"September 1, 2016",Arizona,Phoenix,32nd Street and Cactus Road,1,0,http://www.gunviolencearchive.org/incident/646043,http://www.azcentral.com/story/news/local/phoenix/2016/10/06/phoenix-4-suspects-arrested-shuttered-hookah-lounge-murder-mario-cholak/91708960/
"September 1, 2016",Mississippi,Jackson,N/A,0,0,http://www.gunviolencearchive.org/incident/646932,http://www.msnewsnow.com/story/33007512/two-arrested-in-jackson-drug-bust
"September 1, 2016",South Carolina,North Charleston,2003 Arbutus Avenue,1,0,http://www.gunviolencearchive.org/incident/659105,http://www.postandcourier.com/20160920/160929968/north-charleston-police-release-details-on-fatal-shooting-
"September 1, 2016",Illinois,Chicago,3300 block of West Schubert,0,1,http://www.gunviolencearchive.org/incident/646432,http://chicago.suntimes.com/news/man-shot-critically-wounded-in-logan-square/
"September 1, 2016",Texas,Longview,1708 Oden Street,0,0,http://www.gunviolencearchive.org/incident/647582,http://www.kltv.com/story/33010463/drugs-and-guns-seized-in-raid-one-arrested
