date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"October 1, 2016",Virginia,Roanoke,700 block of 29th Street Northwest,0,0,http://www.gunviolencearchive.org/incident/669265,http://www.roanoke.com/news/local/roanoke/men-arrested-after-shots-fired-saturday-in-northwest-roanoke/article_f2c551b2-5ebd-5b61-9271-0b5ef1c606a0.html
"October 1, 2016",Wisconsin,Beloit,1200 block of Lincoln Avenue,0,0,http://www.gunviolencearchive.org/incident/940086,http://www.beloitdailynews.com/article/20170922/ARTICLE/170929912
"October 1, 2016",Ohio,Cleveland,1000 block of East 79th Street,1,0,http://www.gunviolencearchive.org/incident/667393,
"October 1, 2016",Massachusetts,Lynn,N/A,0,0,http://www.gunviolencearchive.org/incident/1073232,http://framinghamsource.com/index.php/2018/03/06/massachusetts-most-wanted-captured-hiding-in-new-jersey-apartment/
"October 1, 2016",Montana,Missoula,N/A,0,0,http://www.gunviolencearchive.org/incident/992996,http://missoulian.com/news/local/missoula-meth-heroin-dealer-sentenced-to-years-in-federal-prison/article_646d0820-dfa3-572b-aa99-1501c2743fc9.html
"October 1, 2016",Virginia,Hampton,1811 West Mercury Boulevard,0,1,http://www.gunviolencearchive.org/incident/667172,http://pilotonline.com/news/local/crime/hampton-police-seek-public-s-help-with-information-in-weekend/article_aec6823a-5d8b-560d-ade3-ebc93abd10b6.html
"October 1, 2016",Massachusetts,Boston,20 Fowler Street,0,0,http://www.gunviolencearchive.org/incident/667867,http://bpdnews.com/news/2016/10/2/keeping-boston-safe-bpd-officers-arrest-four-suspects-seize-a-gun-drugs-and-money-in-dorchester
"October 1, 2016",North Carolina,Fayetteville,Hull Rd,0,0,http://www.gunviolencearchive.org/incident/668935,http://www.fayobserver.com/news/crime_courts/soldier-man-charged-in-incident-that-shut-down-warrior-jam/article_9dd4a6f1-81e0-57df-a85a-f67ba5b5956c.html
"October 1, 2016",Georgia,Mcdonough,961 King Mill Road,1,0,http://www.gunviolencearchive.org/incident/667264,http://www.wsbtv.com/news/local/henry-county-child-shot-in-the-head/452487930
"October 1, 2016",New York,Buffalo,Stockbridge Avenue,0,0,http://www.gunviolencearchive.org/incident/667878,http://www.buffalonews.com/city-region/police-courts/tires-slashed-shots-fired-at-stockbridge-avenue-residence-20161001
"October 1, 2016",Kansas,Topeka,N/A,0,0,http://www.gunviolencearchive.org/incident/671035,http://cjonline.com/news/2016-10-02/police-calls-oct-2-2016-update
"October 1, 2016",Rhode Island,Providence,48 Seabury Street,0,0,http://www.gunviolencearchive.org/incident/668909,http://turnto10.com/news/local/house-shot-at-in-providence
"October 1, 2016",New York,Buffalo,200 block of Sherman Street,1,0,http://www.gunviolencearchive.org/incident/667340,http://www.wgrz.com/news/local/man-killed-in-fatal-shooting-on-sherman-st/328233749
"October 1, 2016",Kansas,Topeka,N/A,0,0,http://www.gunviolencearchive.org/incident/671043,http://cjonline.com/news/2016-10-02/police-calls-oct-2-2016-update
"October 1, 2016",New Jersey,Paterson,Beech and Essex streets,0,1,http://www.gunviolencearchive.org/incident/667895,http://www.northjersey.com/news/man-on-bicycle-shot-in-hand-in-paterson-1.1670538
"October 1, 2016",Colorado,Colorado Springs,American and Van Teylingen Drive,0,0,http://www.gunviolencearchive.org/incident/672565,http://gazette.com/multiple-reports-of-overnight-shootings-in-colorado-springs-cars-damaged/article/1586819
"October 1, 2016",New Jersey,Trenton,Walnut Avenue and Monmouth Street,0,3,http://www.gunviolencearchive.org/incident/667910,http://www.nj.com/mercer/index.ssf/2016/10/saturday_night_gunfire_in_trenton_sends_3_men_to_h.html#incart_river_index
"October 1, 2016",Colorado,Colorado Springs,3562 N. Carefree Circle,0,0,http://www.gunviolencearchive.org/incident/672570,http://gazette.com/multiple-reports-of-overnight-shootings-in-colorado-springs-cars-damaged/article/1586819
"October 1, 2016",Massachusetts,Boston,Hartford Street,0,1,http://www.gunviolencearchive.org/incident/667918,http://www.universalhub.com/crime/20161001/person-shot-hartford-street-dorchester
"October 1, 2016",New Jersey,Newark,Avon and Peshine avenues,0,0,http://www.gunviolencearchive.org/incident/667920,http://www.nj.com/essex/index.ssf/2016/10/newark_teen_charged_with_having_loaded_semi-automa.html#incart_river_index
"October 1, 2016",New Hampshire,Manchester,138 Pearl St.,0,1,http://www.gunviolencearchive.org/incident/669600,http://www.unionleader.com/crime/Police-seek-18-year-old-after-shot-fired-into-car-near-Manchester-High-School-West-10022016&source=RSS
"October 1, 2016",Kentucky,Louisville,7300 block of Southside Drive,0,1,http://www.gunviolencearchive.org/incident/667134,http://www.wdrb.com/story/33293864/lmpd-investigating-after-man-suffers-gunshot-wound-to-chest
"October 1, 2016",Missouri,Kansas City,4000 block of East 56th Terrace,1,0,http://www.gunviolencearchive.org/incident/667163,http://www.kctv5.com/story/33314846/murder-charges-filed-in-fatal-shooting-of-man-inside-kansas-city-apartment
"October 1, 2016",Wisconsin,Milwaukee,27th and Morgan,0,1,http://www.gunviolencearchive.org/incident/667935,http://fox6now.com/2016/10/02/argument-leads-to-gunfire-one-man-critically-wounded-on-milwaukees-south-side/
"October 1, 2016",Indiana,Evansville,1600 block of East Michigan,0,0,http://www.gunviolencearchive.org/incident/667338,http://www.14news.com/story/33295537/man-facing-drug-charges-in-vanderburgh-co
"October 1, 2016",South Carolina,Richland (county),Apple Valley Court,0,1,http://www.gunviolencearchive.org/incident/667775,http://www.wistv.com/story/33296026/one-man-found-shot-in-columbia-neighborhood
"October 1, 2016",California,San Francisco,Sixth Street,0,1,http://www.gunviolencearchive.org/incident/669360,http://abc7news.com/news/5-homicides-reported-in-san-francisco/1537762/
"October 1, 2016",California,San Francisco,200 block of Hahn Street,0,1,http://www.gunviolencearchive.org/incident/669362,http://abc7news.com/news/5-homicides-reported-in-san-francisco/1537762/
"October 1, 2016",Virginia,Charlottesville,Minor Court Lane,0,3,http://www.gunviolencearchive.org/incident/667175,http://www.nbc29.com/story/33304520/charges-filed-in-connection-with-weekend-shooting-near-uva-corner
"October 1, 2016",Arkansas,North Little Rock,N/A,0,0,http://www.gunviolencearchive.org/incident/669365,http://www.arkansasonline.com/news/2016/oct/03/north-little-rock-man-arrested-after-shooting-rifl/?f=crime
"October 1, 2016",Tennessee,Nashville,N/A,0,0,http://www.gunviolencearchive.org/incident/908933,https://www.atf.gov/news/pr/bloods-gang-member-sentenced-18-years-prison-firearms-and-drug-crimes
"October 1, 2016",Louisiana,Monroe,Jennifer Lane,0,0,http://www.gunviolencearchive.org/incident/683364,http://www.thenewsstar.com/story/news/crime/2016/10/21/man-accused-assault-drive--shooting/92517052/
