date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"February 1, 2014",Texas,Dallas,Beer Mart at 3250 Samuell Boulevard,0,0,http://www.gunviolencearchive.org/incident/106888,http://crimeblog.dallasnews.com/2014/02/dallas-police-looking-for-four-suspects-who-took-10000-at-gunpoint-from-east-dallas-beer
"February 1, 2014",South Carolina,Piedmont,Davis Road,1,0,http://www.gunviolencearchive.org/incident/102979,http://www.foxcarolina.com/story/24608006/mans-body-found-on-gravel-drive-in-piedmont
"February 1, 2014",South Carolina,Rock Hill,Douglas Drive,0,0,http://www.gunviolencearchive.org/incident/103368,http://www.heraldonline.com/2014/02/01/5635128/police-75-year-old-rock-hill-woman.html
"February 1, 2014",Georgia,Savannah,East 40th Street,0,1,http://www.gunviolencearchive.org/incident/106566,http://savannahnow.com/crime/2014-02-13/man-charged-feb-1-savannah-shooting#.Uv2N1qAS3wc
"February 1, 2014",Tennessee,Chattanooga,1334 Hixson Avenue,1,0,http://www.gunviolencearchive.org/incident/102884,http://www.wrcbtv.com/story/24610369/one-person-shot-and-killed-on-hixson-ave-in-chattanooga
"February 1, 2014",Florida,Orange,4400 block of South Orange Blossom Trail,0,0,http://www.gunviolencearchive.org/incident/103183,http://www.wesh.com/news/central-florida/orange-county/gunmen-rob-orange-co-salon-workers/-/12978032/24242070/-/g8wmogz/-/index.
"February 1, 2014",Illinois,Peoria,700 Northeast Madison Av,0,1,http://www.gunviolencearchive.org/incident/103984,http://www.pjstar.com/article/20140204/NEWS/140209617/1998/NEWS
"February 1, 2014",Tennessee,Nashville,14th Avenue North,1,0,http://www.gunviolencearchive.org/incident/102881,http://www.wsmv.com/story/24610109/shooting-murder-investigation
"February 1, 2014",Pennsylvania,Philadelphia,1600 block of W. Allegheny Avenue,0,0,http://www.gunviolencearchive.org/incident/220332,http://blog.phillypolice.com/2014/02/wanted-suspect-for-robbery-in-the-39th-district-video-8/
"February 1, 2014",Florida,Groveland,15000 block of Stuckey Loop,1,0,http://www.gunviolencearchive.org/incident/103180,http://www.wesh.com/news/central-florida/gunman-sought-in-lake-co-slaying/-/11788162/24246434/-/wuxagb/-/index.html
"February 1, 2014",Tennessee,Chattanooga,100 W. 41st Street,1,0,http://www.gunviolencearchive.org/incident/103964,http://www.timesfreepress.com/news/2014/feb/05/man-shot-and-wounded-in-alton-park/
"February 1, 2014",California,La Mesa,Geneva and Euclid,0,0,http://www.gunviolencearchive.org/incident/102879,http://www.cbs8.com/story/24610811/driver-held-at-gunpoint-during-short-pursuit
"February 1, 2014",Pennsylvania,Chester,500 block of Highland Avenue,1,1,http://www.gunviolencearchive.org/incident/219764,http://6abc.com/archive/9416316/
"February 1, 2014",Florida,Saint Augustine,U.S. 1,0,0,http://www.gunviolencearchive.org/incident/103174,http://www.news-journalonline.com/article/20140202/NEWS/140209897/1040
"February 1, 2014",Iowa,Des Moines,N/A,0,1,http://www.gunviolencearchive.org/incident/103943,http://www.kcrg.com/news/crime/Iowa-Man-Says-He-Stole-Vehicle-To-Save-His-Life-243330331.html
"February 1, 2014",Illinois,Chicago,3200 block of West Armitage Av,1,1,http://www.gunviolencearchive.org/incident/102804,http://homicides.suntimes.com/2014/02/04/sixto-roman-dies-after-logan-square-shooting/
"February 1, 2014",Texas,Port Arthur,2800 block of Beldon Drive,2,0,http://www.gunviolencearchive.org/incident/206193,http://www.12newsnow.com/story/24610512/portarthurpoliceinvestigatemurdersuicide
"February 1, 2014",Ohio,Dayton,East Third Street and North Torrence St,0,1,http://www.gunviolencearchive.org/incident/103038,http://wdtn.com/2014/02/02/shooting-victim-shows-up-at-mvh/
"February 1, 2014",Louisiana,New Llano,N/A,0,0,http://www.gunviolencearchive.org/incident/103416,http://www.kplctv.com/story/24620143/multiple-agencies-investigate-suspected-drive-by-shooting-in-new-llano
"February 1, 2014",New York,Syracuse,West Seneca Turnpike,0,0,http://www.gunviolencearchive.org/incident/102801,http://www.syracuse.com/news/index.ssf/2014/02/police_gunman_takes_cash_from_dollar_tree_on_syracuses_south_side_in_fourth_arme.
"February 1, 2014",South Carolina,Wellford,211 Half Moon Road,0,1,http://www.gunviolencearchive.org/incident/107290,http://www.goupstate.com/article/20140202/ARTICLES/140209971/-1/news03
"February 1, 2014",Pennsylvania,Honey Brook,4800 block of Horseshoe Pike,1,1,http://www.gunviolencearchive.org/incident/102982,http://philadelphia.cbslocal.com/2014/02/01/two-people-wounded-in-shooting-in-honey-brook/
"February 1, 2014",North Carolina,Mooresville,"601 River Highway, McAlister’s Deli",0,0,http://www.gunviolencearchive.org/incident/103398,http://www.charlotteobserver.com/2014/02/02/4658934/man-commits-2-robberies-in-20.html#.Uu_5-bSlfkl
"February 1, 2014",Illinois,Chicago,1200 block of West 72nd St,0,2,http://www.gunviolencearchive.org/incident/102799,http://chicago.cbslocal.com/2014/02/01/1-killed-6-wounded-in-overnight-shootings/
"February 1, 2014",Illinois,Chicago,6900 block of South Western Av,0,0,http://www.gunviolencearchive.org/incident/105836,http://www.myfoxchicago.com/story/24694484/police-seek-suspects-in-chicago-lawn-armed-robberies
"February 1, 2014",Colorado,Aurora,15570 E. 12th Ave,1,0,http://www.gunviolencearchive.org/incident/102956,http://www.denverpost.com/news/ci_25042012/aurora-homicide-woman-shot-death-at-apartments-2
"February 1, 2014",Ohio,Dayton,1100 block of Cicilion Av,0,0,http://www.gunviolencearchive.org/incident/103317,http://wdtn.com/2014/02/02/suspects-threaten-to-shoot-up-house-over-money/
"February 1, 2014",Nevada,Las Vegas,Las Vegas Boulevard N and Cheyenne,0,0,http://www.gunviolencearchive.org/incident/105639,http://www.fox5vegas.com/story/24685039/2-men-sought-in-holdup-in-northeast-vegas-valley
"February 1, 2014",California,San Leandro,School Street,0,1,http://www.gunviolencearchive.org/incident/102873,http://www.ktvu.com/news/news/crime-law/hayward-man-arrested-connection-early-morning-shoo/nc9SH/
"February 1, 2014",Minnesota,Robbinsdale,N/A,0,0,http://www.gunviolencearchive.org/incident/160662,http://minnesota.cbslocal.com/2014/07/18/man-pleads-guilty-in-straw-gun-buying-scheme/
"February 1, 2014",New Jersey,Paterson,Warren Street,0,1,http://www.gunviolencearchive.org/incident/103154,http://www.northjersey.com/news/Paterson_man_wounded_escaping_armed_robbery_near_his_home.html
"February 1, 2014",New York,Schenectady,926 Emmett Street,0,1,http://www.gunviolencearchive.org/incident/103926,http://www.fox23news.com/news/local/story/Man-injured-from-Emmett-Street-shooting/mPmZcGZPJk2hiuW7Gs--VQ.cspx
"February 1, 2014",North Carolina,Durham,1400 block of Liberty Street,1,0,http://www.gunviolencearchive.org/incident/102870,http://www.wncn.com/story/24609505/durham-police-investigate-fatal-shooting-on-liberty-street
"February 1, 2014",Kentucky,Harlan,N/A,0,0,http://www.gunviolencearchive.org/incident/126242,http://www.harlandaily.com/news/home_top-news/4508303/Woman-arrested-on-robbery-charge
"February 1, 2014",Illinois,Mount Vernon,3300 Broadway,0,0,http://www.gunviolencearchive.org/incident/103150,http://www.wjbdradio.com/LocalNews/Mt--Vernon-Armed-Robbery-Under-Investigation#.Uu7sY6AS3wc
"February 1, 2014",Michigan,Flint,3000 block of West Corunna Road,0,1,http://www.gunviolencearchive.org/incident/103832,http://www.mlive.com/news/flint/index.ssf/2014/02/man_accidentally_shoots_himsel_1.html#incart_river_news
"February 1, 2014",Connecticut,Ansonia,Maple Street Bridge,0,1,http://www.gunviolencearchive.org/incident/102864,http://wtnh.com/2014/02/01/2734/
"February 1, 2014",New York,Brooklyn,Saint Edwards Street,0,0,http://www.gunviolencearchive.org/incident/116733,http://www.brooklynpaper.com/stories/37/6/fg_88blotter_2014_02_07_bk.html
"February 1, 2014",Pennsylvania,Lancaster,5 W. Clay Street,0,0,http://www.gunviolencearchive.org/incident/103148,http://www.pennlive.com/midstate/index.ssf/2014/02/robber_orders_customers_to_gro.html
"February 1, 2014",North Carolina,Elizabethtown,1017 Jack Richardson Road,1,0,http://www.gunviolencearchive.org/incident/103729,http://www.wect.com/story/24618900/one-man-dead-one-man-behind-bars-for-homicide-in-bladen-county
"February 1, 2014",Illinois,Chicago,East 75th Street and South Rhodes Av,0,1,http://www.gunviolencearchive.org/incident/102796,http://chicago.cbslocal.com/2014/02/01/1-killed-6-wounded-in-overnight-shootings/
"February 1, 2014",Massachusetts,Boston,Howland Street,0,1,http://www.gunviolencearchive.org/incident/115986,http://www.universalhub.com/crime/20140202/man-shot-roxbury
"February 1, 2014",Massachusetts,Springfield,Calhoun Street,0,0,http://www.gunviolencearchive.org/incident/102959,http://www.cbs3springfield.com/story/24611473/springfield-police-respond-to-shots-fired-on-calhoun-street
"February 1, 2014",Indiana,Evansville,2000 block of East Franklin Street,0,0,http://www.gunviolencearchive.org/incident/103351,http://www.14news.com/story/24611200/epd-investigating-early-morning-shooting
"February 1, 2014",Florida,Fort Myers,Marketplace Road,0,0,http://www.gunviolencearchive.org/incident/102794,http://www.nbc-2.com/story/24607549/suspect-sought-in-fort-myers-hotel-armed-robbery#.Uu2WZKAS3wc
"February 1, 2014",New Mexico,Albuquerque,Graham Central Station,0,1,http://www.gunviolencearchive.org/incident/105987,http://www.newswest9.com/story/24613204/police-investigate-albuquerque-nightclub-shooting
"February 1, 2014",Maryland,Hanover,7000 Arundel Mills Circle,0,0,http://www.gunviolencearchive.org/incident/102958,http://www.myfoxdc.com/story/24610131/shotgun-stolen-from-bass-pro-shop-at-arundel-mills#axzz2s8yhEmAc
"February 1, 2014",Georgia,Macon,N/A,0,1,http://www.gunviolencearchive.org/incident/103345,http://www.macon.com/2014/02/02/2912906/barbershop-employees-robbed-at.html
"February 1, 2014",Massachusetts,Mashpee,Route 151,0,0,http://www.gunviolencearchive.org/incident/102788,http://www.capecodonline.com/apps/pbcs.dll/article
"February 1, 2014",Illinois,Chicago,500 block of West Pershing Road / Kevin's Hamburger Heaven,2,1,http://www.gunviolencearchive.org/incident/104675,http://www.myfoxchicago.com/story/20714013/2-dead-1-wounded-in-bridgeport-shooting
"February 1, 2014",New York,Rochester,50 block of Clay Avenue,1,0,http://www.gunviolencearchive.org/incident/102905,http://rocdocs.democratandchronicle.com/map/rochester-homicides
