date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"January 1, 2017",Tennessee,Memphis,3000 block of Danville Road,1,0,http://www.gunviolencearchive.org/incident/740176,http://www.wmcactionnews5.com/story/34179388/2nd-suspect-charged-in-first-homicide-of-2017
"January 1, 2017",Mississippi,Jackson,White Oak St.,0,1,http://www.gunviolencearchive.org/incident/740470,http://www.wmcactionnews5.com/story/34163647/man-in-critical-condition-after-new-years-day-shooting
"January 1, 2017",Missouri,Florissant,5200 block of Jamestown Bay Ct,1,0,http://www.gunviolencearchive.org/incident/739785,http://www.kmov.com/story/34162442/man-dies-after-being-shot-multiple-times-in-north-st-louis-county
"January 1, 2017",Massachusetts,Lynn,631 Eastern Ave,0,0,http://www.gunviolencearchive.org/incident/741266,http://www.itemlive.com/news/police-log-1-3-2017/
"January 1, 2017",Massachusetts,Lynn,Tilton Terrace,0,0,http://www.gunviolencearchive.org/incident/741267,http://www.itemlive.com/news/police-log-1-3-2017/
"January 1, 2017",Kansas,Hiawatha (Hamlin),N/A,0,0,http://www.gunviolencearchive.org/incident/742078,http://www.hiawathaworldonline.com/news/crime_and_courts/hamlin-man-arrested-on-firearms-charges/article_da5eb2ae-96d4-5e4e-bec3-39f9a85d3282.html
"January 1, 2017",Florida,Jacksonville,Playa Way,0,0,http://www.gunviolencearchive.org/incident/741548,http://www.fox30jax.com/news/local/man-accused-in-jacksonville-of-celebratory-gunfire-firearm-reported-stolen-in-2014/480814917
"January 1, 2017",Illinois,Peoria,1603 N Linn St,0,0,http://www.gunviolencearchive.org/incident/746841,https://spotcrime.com/crime/87927335-307d1385511c936b33b3b9cc0a15598e
"January 1, 2017",Tennessee,Fall Branch,Cliff Lane,0,0,http://www.gunviolencearchive.org/incident/740472,http://wjhl.com/2017/01/01/man-taken-into-custody-after-hostage-situation-in-fall-branch/
"January 1, 2017",West Virginia,Wheeling,N/A,0,0,http://www.gunviolencearchive.org/incident/855599,https://www.justice.gov/usao-ndwv/pr/wheeling-man-convicted-illegal-possession-firearm-2
"January 1, 2017",Nevada,Las Vegas,3700 block of Cambridge,1,0,http://www.gunviolencearchive.org/incident/739543,http://www.reviewjournal.com/crime/homicides/clark-county-coroner-ids-woman-who-died-sunday-accidental-shooting
"January 1, 2017",West Virginia,Hancock (county),N/A,0,0,http://www.gunviolencearchive.org/incident/818753,https://www.justice.gov/usao-ndwv/pr/hancock-county-man-arraigned-illegal-possession-firearms-charge
"January 1, 2017",South Carolina,Georgetown,436 Riverview Rd,0,1,http://www.gunviolencearchive.org/incident/744167,http://www.myrtlebeachonline.com/news/local/crime/article124491154.html
"January 1, 2017",Ohio,Cleveland,1300 block of E 85th St,0,1,http://www.gunviolencearchive.org/incident/740892,http://www.cleveland.com/metro/index.ssf/2017/01/four_injured_in_separate_new_y.html#incart_most-read_metro_article
"January 1, 2017",Texas,Calvert,Cotton Cemetery Rd,0,1,http://www.gunviolencearchive.org/incident/747532,http://www.theeagle.com/news/crime/police-report-full-magazine-emptied-during-shooting-of-calvert-officer/article_abe42010-d793-11e6-b947-af8bc954bb6f.html
"January 1, 2017",Ohio,Elyria,200 block of Lake Ave,0,1,http://www.gunviolencearchive.org/incident/785801,http://www.morningjournal.com/general-news/20170301/elyria-shooting-suspect-arrested-in-georgia-by-us-marshals
"January 1, 2017",Illinois,Chicago,4600 block of West Monroe,1,0,http://www.gunviolencearchive.org/incident/739439,http://homicides.suntimes.com/2017/01/02/john-warship-found-with-multiple-gunshot-wounds-early-new-years-day-just-two-blocks-from-his-west-garfield-park-home/
"January 1, 2017",Tennessee,Nolensville,9849 Sam Donald Rd,1,0,http://www.gunviolencearchive.org/incident/740466,http://www.wrcbtv.com/story/34242530/2-men-charged-in-fatal-shooting-of-man-on-new-years-day
"January 1, 2017",Ohio,Oak Hill,128 N Bingham St,0,1,http://www.gunviolencearchive.org/incident/742678,http://www.timesjournal.com/news/article_3c123a0a-8eec-53ac-909a-028d5004f660.html
"January 1, 2017",Virginia,Richmond,Liecester Road,0,0,http://www.gunviolencearchive.org/incident/741306,http://wric.com/2017/01/02/local-woman-warns-neighbors-after-shots-fired-outside-her-home/
"January 1, 2017",North Carolina,Wilmington,25 Van Campen Blvd,0,2,http://www.gunviolencearchive.org/incident/740694,http://www.wave3.com/story/34163341/two-injured-in-parking-lot-shooting
"January 1, 2017",Illinois,Peoria,1000 block of W Percy Baker Jr Ave,0,0,http://www.gunviolencearchive.org/incident/747002,https://spotcrime.com/crime/87927377-b726f21d351cc6387ef03196f53c64d2
"January 1, 2017",Missouri,Mexico,Howell Manor Ct,0,1,http://www.gunviolencearchive.org/incident/740112,http://krcgtv.com/news/local/mexico-man-pleads-guilty-to-attempted-murder
"January 1, 2017",Missouri,Silex,1300 block of State Hwy E,0,0,http://www.gunviolencearchive.org/incident/756776,http://www.stltoday.com/news/local/crime-and-courts/youth-charged-with-firing-shots-at-silex-police-car-police/article_b07eb27d-a31e-5e31-90cb-05c0e1d6a80d.html
"January 1, 2017",Oregon,Bend (Sunriver),17 Shagbark Lane,0,1,http://www.gunviolencearchive.org/incident/739710,http://www.bendbulletin.com/localstate/5170162-151/californian-gets-14-days-for-accidentally-shooting-his?referrer=bullet3
"January 1, 2017",Louisiana,Baton Rouge,Choctaw Dr,0,1,http://www.gunviolencearchive.org/incident/741075,http://www.ksla.com/story/34167568/2017-starts-off-with-four-shootings-one-deadly
"January 1, 2017",Illinois,Chicago,0 block of South Leamington,0,3,http://www.gunviolencearchive.org/incident/740315,http://chicago.suntimes.com/news/3-wounded-in-austin-drive-by-shooting/
"January 1, 2017",Texas,Austin,Gold Moss Cove,0,0,http://www.gunviolencearchive.org/incident/740489,http://www.fox7austin.com/news/local-news/226733800-story
"January 1, 2017",Alabama,Birmingham,800 block of Center Street N,1,0,http://www.gunviolencearchive.org/incident/741114,http://www.wmcactionnews5.com/story/34170208/police-id-woman-killed-in-new-years-day-shooting-more-in-the-app
"January 1, 2017",Texas,Laredo,3002 Tepic,0,0,http://www.gunviolencearchive.org/incident/743034,http://www.lmtonline.com/blotter/slideshow/Laredo-police-blotter-12-23-2016-1-3-2016-139419/photo-12130799.php
"January 1, 2017",Illinois,Chicago,2300 block of West Jackson,0,1,http://www.gunviolencearchive.org/incident/739371,http://chicago.suntimes.com/news/woman-shot-in-drive-by-on-near-west-side/
"January 1, 2017",Illinois,Chicago,4400 block of South Indiana,0,3,http://www.gunviolencearchive.org/incident/739378,http://chicago.suntimes.com/news/3-shot-during-party-in-bronzeville/
"January 1, 2017",Illinois,Chicago,200 block of East 39th Street,0,1,http://www.gunviolencearchive.org/incident/739392,http://chicago.suntimes.com/news/man-grazed-by-bullet-in-wentworth-gardens/
"January 1, 2017",Mississippi,Meridian,16th Street and 16th Avenue,1,0,http://www.gunviolencearchive.org/incident/741139,http://www.wtok.com/content/news/Name-released-in-New-Years-Day-Murder-409388395.html
"January 1, 2017",Mississippi,Meridian,920 42nd Ave,0,2,http://www.gunviolencearchive.org/incident/741141,http://www.wtok.com/content/news/Police-investigating-Sunday-night-shooting-in-Meridian-409254195.html
"January 1, 2017",Illinois,Chicago,2100 block of West Concord,0,0,http://www.gunviolencearchive.org/incident/741491,https://www.dnainfo.com/chicago/20170106/wicker-park/wicker-park-burglary-home-invasion-edward-malone-fondled
"January 1, 2017",Illinois,Chicago,9500 block of South State Street,0,1,http://www.gunviolencearchive.org/incident/739410,http://chicago.suntimes.com/news/woman-grazed-in-shooting-in-west-chesterfield/
"January 1, 2017",Illinois,Chicago (Englewood),200 block of West 71st Street,0,1,http://www.gunviolencearchive.org/incident/739421,http://chicago.suntimes.com/news/woman-shot-in-englewood-drive-by/
"January 1, 2017",Ohio,Middletown,Roosevelt Boulevard and Wicoff Street,1,1,http://www.gunviolencearchive.org/incident/739706,http://www.journal-news.com/news/crime--law/middletown-chief-seeks-justice-and-reassure-city-residents/vzTW49OrUr22BEtqwEG2mN/#
"January 1, 2017",Ohio,Middletown,613 N Verity Pkwy,0,1,http://www.gunviolencearchive.org/incident/739695,http://www.journal-news.com/news/crime--law/middletown-chief-seeks-justice-and-reassure-city-residents/vzTW49OrUr22BEtqwEG2mN/#
"January 1, 2017",Massachusetts,Brockton,Orchard Ave,0,0,http://www.gunviolencearchive.org/incident/740441,http://www.enterprisenews.com/news/20170102/3-bullets-strike-enter-home-in-brockton-shooting
"January 1, 2017",Illinois,Chicago,9200 block of South Parnell,0,1,http://www.gunviolencearchive.org/incident/739424,http://chicago.suntimes.com/news/man-24-shot-in-brainerd/
"January 1, 2017",Arkansas,Blytheville,East Missouri St,0,2,http://www.gunviolencearchive.org/incident/740463,http://www.wmcactionnews5.com/story/34165064/police-investigating-men-shot-on-new-years-day
"January 1, 2017",Virginia,Danville,N/A,0,0,http://www.gunviolencearchive.org/incident/898720,http://www.yourgv.com/news/crime/danville-suspect-faces-gun-charge/article_58ef94a6-6fdd-11e7-8721-735927126c21.html
"January 1, 2017",Illinois,Chicago,4800 block of South Racine,0,1,http://www.gunviolencearchive.org/incident/739435,http://chicago.suntimes.com/news/man-52-shot-in-back-of-the-yards/
"January 1, 2017",Missouri,Saint Louis,3500 block of Paris Ave,0,0,http://www.gunviolencearchive.org/incident/740201,http://fox2now.com/2017/01/01/new-years-eve-gunfire-sends-bullets-through-north-city-home/
"January 1, 2017",Ohio,Cincinnati,994 Twincrest Ct,1,0,http://www.gunviolencearchive.org/incident/740852,http://www.cincinnati.com/story/news/2017/01/02/police-called-domestic-dispute-shoot-kill-man/96078082/
"January 1, 2017",Missouri,Saint Louis,Bellefontaine Rd and Larimore Pkwy Dr,0,1,http://www.gunviolencearchive.org/incident/739783,http://www.stltoday.com/news/local/crime-and-courts/st-louis-county-police-find-car-wrecked-driver-suffering-from/article_b2270af1-9895-54f0-8412-f1fbb35bd944.html
"January 1, 2017",Massachusetts,Boston,Browning Ave,0,2,http://www.gunviolencearchive.org/incident/739472,http://whdh.com/news/2-injured-in-dorchester-shooting/
