date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"June 1, 2016",New Hampshire,Manchester,24 Krakow Avenue,0,0,http://www.gunviolencearchive.org/incident/570019,http://www.unionleader.com/public-safety/despondent-man-tear-gassed-to-end-hours-long-manchester-standoff-20160601
"June 1, 2016",Colorado,Rifle,N/A,0,0,http://www.gunviolencearchive.org/incident/865108,http://www.gjsentinel.com/news/articles/man-gets-32-years-in-rape-at-gunpoint
"June 1, 2016",Arizona,Phoenix,2020 North 75th,1,0,http://www.gunviolencearchive.org/incident/704956,http://www.azcentral.com/story/news/local/phoenix/2016/06/01/police-kill-armed-man-west-phoenix-strip-mall/85233632/
"June 1, 2016",Pennsylvania,Harrisburg,20th and North streets,0,1,http://www.gunviolencearchive.org/incident/571001,http://local21news.com/news/local/one-person-shot-in-the-leg-in-harrisburg
"June 1, 2016",Kentucky,Berea,Arthur Jackson Lane,1,1,http://www.gunviolencearchive.org/incident/569753,http://www.richmondregister.com/news/update-sheriff-s-deputy-shot-alleged-shooter-dead/article_2894980c-282a-11e6-b76d-3fce5307539f.html
"June 1, 2016",North Dakota,Minot,N/A,0,0,http://www.gunviolencearchive.org/incident/573520,http://www.kxnet.com/story/32116954/reported-fight-leads-to-felony-drug-gun-charges
"June 1, 2016",New York,Jamestown,Prendergast Avenue,0,0,http://www.gunviolencearchive.org/incident/571006,http://www.buffalonews.com/city-region/jamestown-man-arrested-for-using-a-stolen-handgun-20160602
"June 1, 2016",Illinois,Danville,1100 block of North Franklin Street,0,1,http://www.gunviolencearchive.org/incident/570039,http://www.news-gazette.com/news/local/2016-06-01/man-wounded-danville-shooting.html
"June 1, 2016",Georgia,Newnan,2 Amlajack Blvd,1,0,http://www.gunviolencearchive.org/incident/570474,http://times-herald.com/news/2016/06/local-21-year-old-killed-in-confrontation-with-police
"June 1, 2016",Washington,Seattle,N/A,0,0,http://www.gunviolencearchive.org/incident/787716,https://www.justice.gov/usao-wdwa/pr/seattle-gang-member-sentenced-nine-years-prison-trafficking-guns-and-drugs
"June 1, 2016",Minnesota,Fergus Falls,1900 block of E. Main Street,1,0,http://www.gunviolencearchive.org/incident/571797,http://www.startribune.com/suspect-identified-in-fergus-falls-homicide/381802891/
"June 1, 2016",Maine,York,Rogers Road,0,0,http://www.gunviolencearchive.org/incident/583818,http://www.seacoastonline.com/article/20160618/NEWS/160619243/101018/NEWS
"June 1, 2016",Colorado,Thornton,1500 block of E. 130th Court,0,0,http://www.gunviolencearchive.org/incident/570082,http://www.denverpost.com/2016/06/01/thornton-police-looking-for-carjackers/
"June 1, 2016",Tennessee,Johnson City,209 East Holston Avenue,0,1,http://www.gunviolencearchive.org/incident/570439,http://www.johnsoncitypress.com/law-enforcement/2016/06/02/Police-Woman.html
"June 1, 2016",Illinois,Charleston,500 block of Treeline Drive,0,1,http://www.gunviolencearchive.org/incident/570090,http://www.illinoishomepage.net/news/local-news/police-investigate-after-man-shot-in-leg
