date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"July 1, 2017",Illinois,Chicago,2400 Block of S St Louis,0,1,http://www.gunviolencearchive.org/incident/880527,http://chicago.suntimes.com/news/man-27-grazed-in-little-village-shooting/
"July 1, 2017",Wisconsin,Milwaukee,N/A,0,1,http://www.gunviolencearchive.org/incident/881669,http://www.milwaukeepolicenews.com/mpd-detectives-working-to-determine-location-of-july-1-shooting/?ajax=1
"July 1, 2017",District of Columbia,Washington,300 block of 50th Street NE,0,0,http://www.gunviolencearchive.org/incident/892089,https://mpdc.dc.gov/release/mpd%E2%80%99s-weekly-firearm-recoveries-june-26th-july-3rd
"July 1, 2017",District of Columbia,Washington,3500 block of Clay Place NE,0,0,http://www.gunviolencearchive.org/incident/892090,https://mpdc.dc.gov/release/mpd%E2%80%99s-weekly-firearm-recoveries-june-26th-july-3rd
"July 1, 2017",District of Columbia,Washington,2300 block of Good Hope Road SE,0,0,http://www.gunviolencearchive.org/incident/892091,https://mpdc.dc.gov/release/mpd%E2%80%99s-weekly-firearm-recoveries-june-26th-july-3rd
"July 1, 2017",District of Columbia,Washington,1500 block of 6th Street NW,0,0,http://www.gunviolencearchive.org/incident/892092,https://mpdc.dc.gov/release/mpd%E2%80%99s-weekly-firearm-recoveries-june-26th-july-3rd
"July 1, 2017",Georgia,Columbus,2800 Manchester Expressway,0,0,http://www.gunviolencearchive.org/incident/881705,http://www.ledger-enquirer.com/news/local/crime/article159403989.html
"July 1, 2017",Georgia,Cairo,N/A,0,1,http://www.gunviolencearchive.org/incident/883134,http://www.wtvm.com/story/35814787/cairo-man-shot-in-argument
"July 1, 2017",Pennsylvania,Philadelphia,N Orianna St and W Cumberland St,0,1,http://www.gunviolencearchive.org/incident/880502,http://6abc.com/news/man-shot-in-the-stomach-in-north-philadelphia/2172594/
"July 1, 2017",Minnesota,Minneapolis,Lagoon Ave and Humboldt Ave S,0,1,http://www.gunviolencearchive.org/incident/880237,http://www.startribune.com/police-id-3-shot-in-busy-uptown-area-woman-21-was-shot-in-the-neck/432106163/
"July 1, 2017",Minnesota,Minneapolis,W 31st St and Hennepin Ave,0,2,http://www.gunviolencearchive.org/incident/880234,http://www.startribune.com/police-id-3-shot-in-busy-uptown-area-woman-21-was-shot-in-the-neck/432106163/
"July 1, 2017",Florida,Panama City,1722 W 17th St,0,0,http://www.gunviolencearchive.org/incident/913798,http://www.wjhg.com/content/news/Panama-City-man-charged-with-aggravated-battery-against-a-pregnant-woman-440555983.html
"July 1, 2017",Texas,San Antonio,2200 block of McCullough Ave,0,0,http://www.gunviolencearchive.org/incident/880780,http://www.mysanantonio.com/news/local/crime/article/Man-with-gunman-when-he-shot-2-SAPD-officers-11261666.php
"July 1, 2017",Texas,Houston,9855 Pagewood Ln,0,1,http://www.gunviolencearchive.org/incident/880790,http://www.mysanantonio.com/news/houston-texas/article/Alief-ISD-playground-shooting-leaves-one-man-11262215.php
"July 1, 2017",Illinois,Rockford,3300 block of Sablewood Dr,1,0,http://www.gunviolencearchive.org/incident/880392,http://www.rrstar.com/news/20170703/rockford-police-identify-citys-10th-homicide-victim
"July 1, 2017",Pennsylvania,Lancaster,200 block of N Market St,0,1,http://www.gunviolencearchive.org/incident/884221,http://lancasteronline.com/news/local/police-investigate-saturday-shooting-in-lancaster-that-left-man-with/article_b2c2d6fc-6199-11e7-afa5-9367a4fa9de9.html
"July 1, 2017",Illinois,Chicago (Roseland),200 block of W 114th S,0,1,http://www.gunviolencearchive.org/incident/880136,http://chicago.suntimes.com/news/woman-in-serious-condition-after-roseland-drive-by-shooting/amp/
"July 1, 2017",Wisconsin,New London,N/A,0,1,http://www.gunviolencearchive.org/incident/880139,http://www.cbs58.com/news/12-year-old-recovering-at-milwaukee-area-hospital-after-being-shot-by-14-year-old-cousin
"July 1, 2017",New York,Ithaca,Lake Ave,0,0,http://www.gunviolencearchive.org/incident/881407,http://www.ithacajournal.com/story/news/2017/07/02/police-search-lake-avenue-shooting-suspect/446533001/
"July 1, 2017",Tennessee,Clarksville,Union Hall Rd,0,0,http://www.gunviolencearchive.org/incident/880146,http://www.wsmv.com/story/35794901/man-barricaded-at-clarksville-apartment-following-domestic-related-situation
"July 1, 2017",West Virginia,Creston,WV 5,1,0,http://www.gunviolencearchive.org/incident/881822,http://www.tristateupdate.com/story/35802277/police-investigating-fatal-shooting-in-wirt-county
"July 1, 2017",New Jersey,Newark,Dr Martin Luther King Jr Blvd,0,3,http://www.gunviolencearchive.org/incident/880825,http://www.nj.com/essex/index.ssf/2017/07/shootings_leave_at_least_1_dead_several_hurt_in_ne.html#incart_river_index
"July 1, 2017",New York,Huntington,Brooklyn Ave,0,1,http://www.gunviolencearchive.org/incident/880602,https://patch.com/new-york/huntington/man-shot-greenlawn
"July 1, 2017",Illinois,Chicago,2100 block of N Pulaski,0,1,http://www.gunviolencearchive.org/incident/880180,http://chicago.suntimes.com/news/23-year-old-man-shot-critically-wounded-in-hermosa/amp/
"July 1, 2017",Missouri,Saint Louis,I-55 and Arsenal St,1,0,http://www.gunviolencearchive.org/incident/880475,http://www.kmov.com/story/35796802/man-killed-in-shooting-on-northbound-i-55-near-south-broadway
"July 1, 2017",Illinois,Chicago,5500 block of South Talman,0,1,http://www.gunviolencearchive.org/incident/880182,http://chicago.suntimes.com/news/13-year-old-boy-shot-in-gage-park/amp/
"July 1, 2017",Maine,Kennebunkport (Arundel),Clearview Dr,0,0,http://www.gunviolencearchive.org/incident/880980,http://www.wmtw.com/article/deputies-mainer-charged-for-threatening-with-gun-during-heated-craigs-list-sale/10252204
"July 1, 2017",Kansas,Wichita (Bel Aire),East 53rd St N and Greenwich Rd,0,0,http://www.gunviolencearchive.org/incident/881176,http://www.kansas.com/news/local/crime/article159330549.html
"July 1, 2017",New York,Bronx,Commonwealth Ave,1,1,http://www.gunviolencearchive.org/incident/880450,http://www.nydailynews.com/new-york/man-nabbed-fatally-shooting-victim-bad-bronx-drug-deal-article-1.3405730
"July 1, 2017",Missouri,Saint Louis (Des Peres),80 W County Center Dr,0,0,http://www.gunviolencearchive.org/incident/881203,http://www.ksdk.com/news/crime/west-county-center-employee-carjacked-at-gunpoint-saturday-afternoon/453708246
"July 1, 2017",Louisiana,Shreveport,Hollywood and Jewella avenue,1,1,http://www.gunviolencearchive.org/incident/880966,http://www.ksla.com/story/35798996/authorities-id-man-who-died-after-2-were-shot-in-shreveport
"July 1, 2017",New York,Bronx,N/A,0,1,http://www.gunviolencearchive.org/incident/883433,http://www.nydailynews.com/new-york/nypd-emoji-filled-tweet-details-arrest-involving-weapons-drugs-article-1.3300855
"July 1, 2017",South Carolina,Columbia,3106 Broad River Road,0,1,http://www.gunviolencearchive.org/incident/880713,http://www.thestate.com/news/local/crime/article159226924.html
"July 1, 2017",Kansas,Kansas City,4300 block of Lloyd Street,1,0,http://www.gunviolencearchive.org/incident/880490,http://www.kansascity.com/news/local/crime/article159874999.html
"July 1, 2017",Texas,Amarillo,1600 block of N Manhattan,1,0,http://www.gunviolencearchive.org/incident/880432,http://www.newschannel10.com/story/37659643/arrest-made-for-2017-fatal-shooting
"July 1, 2017",Massachusetts,Fall River,900 block of Pine St,0,0,http://www.gunviolencearchive.org/incident/881003,http://www.heraldnews.com/news/20170701/fall-river-police-respond-to-reported-shooting-on-pine-street-none-injured
"July 1, 2017",Mississippi,Jackson,3720 Cromwell Street,1,0,http://www.gunviolencearchive.org/incident/880308,http://wjtv.com/2017/07/01/breaking-5-year-old-boy-dead-after-gunshot-to-the-face/
"July 1, 2017",Indiana,Elkhart (Dunlap),23631 US 33,0,0,http://www.gunviolencearchive.org/incident/906232,http://www.wndu.com/content/news/Teen-charged-after-Elkhart-gun-shop-break-in-438610113.html
"July 1, 2017",Ohio,Columbus,Ambleside Dr,0,1,http://www.gunviolencearchive.org/incident/880310,http://nbc4i.com/2017/07/01/one-person-transported-to-nationwide-childrens-hospital-after-north-columbus-shooting/
"July 1, 2017",Arizona,Sanders,N/A,2,0,http://www.gunviolencearchive.org/incident/882652,http://www.wmicentral.com/news/apache_county/double-murder-suspect-has-long-criminal-history-in-wyo/article_9a406bad-0600-5840-a5f5-3f61bc0ada9b.html
"July 1, 2017",California,Sacramento,N/A,0,0,http://www.gunviolencearchive.org/incident/884330,https://www.sacpd.org/dailyactivity/view.aspx?occ_date=20170701
"July 1, 2017",California,Whittier,13900 block of Coteau Dr,1,1,http://www.gunviolencearchive.org/incident/880230,http://www.presstelegram.com/general-news/20170702/montebello-jail-administrator-suspected-of-fatally-shooting-ex-during-child-custody-exchange-in-south-whittier
"July 1, 2017",Washington,Seattle,4500 block of S Willow St,0,1,http://www.gunviolencearchive.org/incident/880440,http://www.seattletimes.com/seattle-news/crime/woman-shot-in-head-in-south-seattle/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_seattle-news
"July 1, 2017",Maryland,Upper Marlboro,I-495 and Pennsylvania Ave,1,0,http://www.gunviolencearchive.org/incident/880912,http://wjla.com/news/local/police-person-found-shot-to-death-in-a-car-on-i-495-in-prince-georges-county
"July 1, 2017",Arkansas,Little Rock,220 W 6th St,0,25,http://www.gunviolencearchive.org/incident/879953,http://www.fox16.com/news/local-news/first-arrest-made-in-little-rock-mass-shooting/768437028
"July 1, 2017",California,Oakland,3200 Humboldt Ave,0,4,http://www.gunviolencearchive.org/incident/880813,http://www.eastbaytimes.com/2017/07/01/four-wounded-in-east-oakland-shooting/
"July 1, 2017",California,Fresno,Cedar Avenue and Weldon Ave,1,0,http://www.gunviolencearchive.org/incident/881014,http://www.fresnobee.com/news/local/crime/article159291444.html
"July 1, 2017",Connecticut,Bridgeport,Stratford Ave,1,0,http://www.gunviolencearchive.org/incident/881088,http://www.stamfordadvocate.com/news/article/Two-people-murdered-in-Bridgeport-Sunday-morning-11262110.php
"July 1, 2017",Illinois,Chicago,6300 block of S Artesian Ave,0,2,http://www.gunviolencearchive.org/incident/880599,http://chicago.suntimes.com/news/2-shot-in-marquette-park-neighborhood/amp/
"July 1, 2017",Texas,Lubbock,4900 block of 12th St,0,1,http://www.gunviolencearchive.org/incident/881106,http://lubbockonline.com/local-news/news/crime-and-courts/2017-07-01/police-2-injured-1-loose-following-early-saturday
"July 1, 2017",California,San Francisco,Sunnydale Ave and Hahn St,0,1,http://www.gunviolencearchive.org/incident/881886,http://www.sfgate.com/bayarea/article/Police-Man-shot-in-leg-while-setting-off-illegal-11264044.php
"July 1, 2017",Indiana,Hammond,7300 block of Harrison Avenue,1,0,http://www.gunviolencearchive.org/incident/882040,http://www.nwitimes.com/news/local/crime-and-courts/hammond-teen-dies-following-shooting/article_af11e7b7-04ee-5536-97f2-68ac378fff08.html
"July 1, 2017",New Jersey,Bridgeton,Morris Avenue,0,0,http://www.gunviolencearchive.org/incident/882805,http://www.pressofatlanticcity.com/news/breaking/bridgeton-police-investigating-shots-fired/article_331c9f89-4896-552f-94e1-48f89b9eb71d.html
"July 1, 2017",Mississippi,Union,Bay Street,0,2,http://www.gunviolencearchive.org/incident/881985,http://www.wtok.com/content/news/Philadelphia-man-charged-in-Union-shooting-432357843.html
"July 1, 2017",Louisiana,Shreveport,9700 block of Wallace Lake Rd,0,1,http://www.gunviolencearchive.org/incident/880535,http://www.ksla.com/story/35848314/shooting-victim-charged-in-attack-that-wounded-him
"July 1, 2017",Missouri,Springfield,500 block of E Cherry St,1,0,http://www.gunviolencearchive.org/incident/880253,http://fox2now.com/2017/07/10/pregnant-springfield-woman-shot-during-altercation-has-died/
"July 1, 2017",Pennsylvania,York,S Penn St,0,1,http://www.gunviolencearchive.org/incident/880435,http://www.pennlive.com/news/2017/07/report_york_boy_wounded_in_sat.html
"July 1, 2017",Wisconsin,Janesville,2614 King St,0,0,http://www.gunviolencearchive.org/incident/880438,http://www.nbc15.com/content/news/Janesville-Police-arrest-armed-subject-432028923.html
"July 1, 2017",Missouri,Kansas City,1600 block of E 80th St,1,0,http://www.gunviolencearchive.org/incident/881190,http://fox4kc.com/2017/07/02/investigators-busy-with-violent-weekend-in-kc-metro/
"July 1, 2017",Oklahoma,Inola,W 570 Rd,0,0,http://www.gunviolencearchive.org/incident/880513,http://www.claremoreprogress.com/news/pursuit-ends-in-arrest-in-rogers-county-cornfield/article_c9f79374-6029-11e7-8c51-ebd6741acce5.html
"July 1, 2017",Maryland,Baltimore,N/A,0,1,http://www.gunviolencearchive.org/incident/880446,http://www.baltimoresun.com/news/maryland/crime/bs-md-ci-overnight-shootings-20170701-story.html
"July 1, 2017",Maryland,Baltimore,400 block of E Preston St,0,1,http://www.gunviolencearchive.org/incident/880448,http://www.baltimoresun.com/news/maryland/crime/bs-md-ci-overnight-shootings-20170701-story.html
"July 1, 2017",Delaware,Wilmington,1700 Block of W Third St,0,2,http://www.gunviolencearchive.org/incident/880458,http://www.delawareonline.com/story/news/crime/2017/07/01/two-men-shot-early-saturday-wilmington-delaware/445500001/
"July 1, 2017",Missouri,Florissant,2000 block of Martin Drive,0,1,http://www.gunviolencearchive.org/incident/880461,http://fox2now.com/2017/07/01/police-investigating-2-shootings-in-north-county/
"July 1, 2017",North Carolina,Durham,Emperor Rd and Slater Rd,0,1,http://www.gunviolencearchive.org/incident/880466,http://wncn.com/2017/07/01/woman-hit-by-gunfire-while-driving-in-durham/
"July 1, 2017",Florida,Jacksonville,2100 block of Sessions Ln,0,1,http://www.gunviolencearchive.org/incident/880471,http://www.firstcoastnews.com/news/local/1-shot-after-home-robbery-in-lakewood-neighborhood/453578436
"July 1, 2017",Missouri,Moberly,600 block of S Ault St,2,0,http://www.gunviolencearchive.org/incident/880756,http://krcgtv.com/news/local/police-individuals-in-murder-suicide-named-shooter-had-fired-at-witness
"July 1, 2017",Alabama,Montgomery,305 S Perry St,0,0,http://www.gunviolencearchive.org/incident/880489,https://www.alabamanews.net/2017/06/30/gun-buy-back-program-montgomery/
"July 1, 2017",Colorado,Denver,York St and 29th Ave,2,0,http://www.gunviolencearchive.org/incident/880360,http://denver.cbslocal.com/2017/07/17/29th-york-homicide-funchess/
