date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"September 1, 2017",Michigan,Battle Creek,I-94,0,0,http://www.gunviolencearchive.org/incident/925002,http://www.battlecreekenquirer.com/story/news/2017/09/01/police-fire-state-police-recover-guns-during-traffic-stop/625888001/
"September 1, 2017",California,Riverside,10355 Magnolia Ave,1,0,http://www.gunviolencearchive.org/incident/925109,http://losangeles.cbslocal.com/2017/09/14/suspect-killed-engaged-father/
"September 1, 2017",Wisconsin,Milwaukee,N 35th and Locust,0,1,http://www.gunviolencearchive.org/incident/925007,http://www.jsonline.com/story/news/crime/2017/09/01/2-injured-overnight-shootings-milwaukee/624306001/
"September 1, 2017",California,Chico,980 Chestnut St,0,1,http://www.gunviolencearchive.org/incident/930980,http://www.chicoer.com/general-news/20170911/labor-day-shooting-leaves-one-injured
"September 1, 2017",New Mexico,Albuquerque,3rd St SW and Gold Ave SW,1,0,http://www.gunviolencearchive.org/incident/926209,https://www.abqjournal.com/1057608/man-arrested-for-murder-after-incident-left-man-dead-in-sw-albuquerque.html
"September 1, 2017",Oklahoma,Miami,200 E St SW,1,0,http://www.gunviolencearchive.org/incident/928767,http://www.joplinglobe.com/news/body-in-miami-park-identified-death-ruled-a-suicide/article_49142592-9256-11e7-af41-03fb579c856c.html
"September 1, 2017",Tennessee,Memphis,1000 block of College St,1,0,http://www.gunviolencearchive.org/incident/926881,http://www.localmemphis.com/news/local-news/police-say-man-shot-on-friday-dies-from-gunshot-wound/803919248
"September 1, 2017",Georgia,Columbus,Argonne Drive,0,0,http://www.gunviolencearchive.org/incident/926244,http://www.ledger-enquirer.com/news/local/crime/article171102802.html
"September 1, 2017",Kentucky,Bronston,John Gover Road,0,1,http://www.gunviolencearchive.org/incident/925621,http://www.kentucky.com/news/state/article170994982.html
"September 1, 2017",South Carolina,North Charleston,1087 E Montague Ave,0,1,http://www.gunviolencearchive.org/incident/925335,http://www.postandcourier.com/news/student-arrested-after-shooting-self-in-leg-at-north-charleston/article_c475a612-9007-11e7-b787-038d25aeb645.html
"September 1, 2017",North Carolina,Kannapolis,Carolyn Ave,0,1,http://www.gunviolencearchive.org/incident/925049,http://www.independenttribune.com/news/update-kannapolis-shooting-under-investigation/article_ba48eae4-8f23-11e7-bb8b-8b5cbe2abe51.html
"September 1, 2017",California,Corona,91 Freeway,0,0,http://www.gunviolencearchive.org/incident/925705,http://www.ocregister.com/2017/09/01/chp-investigating-gunshots-on-91-freeway-in-corona/
"September 1, 2017",California,Stockton,700 block of W Lincoln Rd,0,0,http://www.gunviolencearchive.org/incident/929382,https://www.tipsoftonline.com/Push/uploads/572/090117NM.pdf
"September 1, 2017",North Carolina,Pitt (county),N/A,0,0,http://www.gunviolencearchive.org/incident/1012485,http://wncn.com/2017/12/22/2-arrested-for-stealing-guns-vest-from-nc-detectives-patrol-vehicle/
"September 1, 2017",California,Santa Rosa,4500 block of Porter Creek Rd,1,0,http://www.gunviolencearchive.org/incident/925146,http://www.pressdemocrat.com/home/7385598-181/clearlake-man-identified-as-sonoma?artslide=0
"September 1, 2017",California,San Diego,1535 Newton Ave,0,0,http://www.gunviolencearchive.org/incident/925716,http://www.cbs8.com/story/36271819/police-fire-shots-at-pursuit-suspect-chase-ends-downtown-with-no-injuries
"September 1, 2017",Virginia,Williamsburg,N/A,0,1,http://www.gunviolencearchive.org/incident/928798,http://wtkr.com/2017/09/07/10-year-old-shot-by-bb-gun-in-williamsburg/
"September 1, 2017",Arizona,Flagstaff,2500 block of N 1st St,0,0,http://www.gunviolencearchive.org/incident/928299,http://flagscanner.com/arrests-made-by-flagstaff-police-91-932017/
"September 1, 2017",Georgia,Stone Mountain,Mountain Oaks Pkwy,1,0,http://www.gunviolencearchive.org/incident/924896,http://www.ajc.com/news/local/disabled-metro-atlanta-veteran-was-killed-hit-job-warrants-say/eP8H8hkaXj0U8CpWE6qFJJ/
"September 1, 2017",Missouri,Kansas City,US 71 and 75th St,0,1,http://www.gunviolencearchive.org/incident/925726,http://fox4kc.com/2017/09/01/police-responded-to-activity-along-71-highway-near-75th-street-find-motorcycle-driver-shot-in-the-wrist/
"September 1, 2017",Louisiana,New Orleans,10151 Curran Ln,0,0,http://www.gunviolencearchive.org/incident/926408,http://www.wwltv.com/news/crime/nopd-officers-gun-stolen-during-apartment-burglary-police-say/470453517
"September 1, 2017",North Dakota,Bismarck,E Rosser Ave and N 16th St,0,0,http://www.gunviolencearchive.org/incident/926286,http://www.myndnow.com/news/bismarck-news/police-officers-locate-driver-suspected-in-shooting/803376874
"September 1, 2017",Ohio,Dayton,1400 block of Canfield St,0,0,http://www.gunviolencearchive.org/incident/926288,http://www.whio.com/news/crime--law/armed-intruders-surprise-dayton-man-getting-dressed-for-work/WsgeDS7i7vVoq4KuAbtG5H/
"September 1, 2017",District of Columbia,Washington,4000 block of Minnesota Rd,0,1,http://www.gunviolencearchive.org/incident/925104,http://www.fox5dc.com/news/local-news/278086348-story
"September 1, 2017",Maryland,Baltimore,6700 block of Reisterstown Rd,0,1,http://www.gunviolencearchive.org/incident/925738,http://www.baltimoresun.com/features/baltimore-insider-blog/bs-md-ci-hospital-victims-shooting-20170902-story.html
"September 1, 2017",Ohio,Circleville,311 Tarlton Road,1,0,http://www.gunviolencearchive.org/incident/925556,https://www.circlevilleherald.com/spotlight/breaking-here-first-investigation-underway-following-woman-s-shooting-death/article_0b02af4b-f5f9-5cc5-9450-4589a065407d.html
"September 1, 2017",Texas,Houston,14300 White Heather Dr,1,0,http://www.gunviolencearchive.org/incident/929610,http://www.houstontx.gov/police/nr/2017/sep/nr090717-4.htm
"September 1, 2017",Ohio,Youngstown,Wick Ave,0,1,http://www.gunviolencearchive.org/incident/925427,http://www.vindy.com/news/2017/sep/01/police-investigate-shooting-north-side/
"September 1, 2017",Texas,San Antonio,3400 block of NE Pkwy,0,1,http://www.gunviolencearchive.org/incident/926593,http://www.mysanantonio.com/news/local/crime/article/SAPD-Man-not-cooperating-after-he-was-shot-in-12166478.php
"September 1, 2017",Oklahoma,Oklahoma City,700 block of SW 50th St,1,0,http://www.gunviolencearchive.org/incident/925997,http://newsok.com/article/5562796
"September 1, 2017",North Carolina,Madison,705 Ayersville Rd,0,0,http://www.gunviolencearchive.org/incident/926437,http://www.kob.com/albuquerque-news/suspect-arrested-after-shooting-at-police/4597990/?cat=500
