date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"May 1, 2016",Florida,Tampa,N/A,0,0,http://www.gunviolencearchive.org/incident/866840,https://www.justice.gov/usao-mdfl/pr/armed-career-criminal-sentenced-15-years-prison-possessing-firearm
"May 1, 2016",Texas,Odessa,2nd Street,0,1,http://www.gunviolencearchive.org/incident/551576,http://www.ksla.com/story/31870516/police-and-business-owner-react-to-sundays-shooting
"May 1, 2016",New York,Avoca,Hemlock Road,0,0,http://www.gunviolencearchive.org/incident/551571,http://www.mytwintiers.com/news/local-news/man-arrested-on-multiple-charges-following-dispute
"May 1, 2016",South Carolina,Greenville,N/A,0,0,http://www.gunviolencearchive.org/incident/806079,https://www.justice.gov/usao-sc/pr/felon-sentenced-counterfeit-charges-and-possession-firearm
"May 1, 2016",Illinois,Chicago,4900 block of West Superior,0,1,http://www.gunviolencearchive.org/incident/551066,http://chicago.suntimes.com/news/man-shot-critically-wounded-in-austin-6/
"May 1, 2016",Illinois,Chicago (Roseland),10700 block of South King,0,2,http://www.gunviolencearchive.org/incident/551069,http://chicago.suntimes.com/news/two-shot-in-roseland-4/
"May 1, 2016",Illinois,Chicago (Englewood),6300 block of South Hamilton.,0,2,http://www.gunviolencearchive.org/incident/551073,http://chicago.suntimes.com/news/two-walk-into-police-station-after-south-side-shooting/
"May 1, 2016",Illinois,Chicago,4800 block of South Bishop,0,1,http://www.gunviolencearchive.org/incident/551076,http://chicago.suntimes.com/news/man-shot-in-back-of-the-yards-17/
"May 1, 2016",Illinois,Chicago,12100 block of South Wentworth,0,1,http://www.gunviolencearchive.org/incident/551483,http://chicago.suntimes.com/news/man-65-shot-on-far-south-side/
"May 1, 2016",Illinois,Chicago,0 block of North Long Avenue,0,1,http://www.gunviolencearchive.org/incident/551487,http://chicago.suntimes.com/news/man-shot-in-chest-on-west-side/
"May 1, 2016",Missouri,Kansas City,4900 block of Euclid Avenue,0,0,http://www.gunviolencearchive.org/incident/553030,http://www.kansascity.com/news/local/crime/article75103072.html
"May 1, 2016",Missouri,Kansas City,18th Street and Woodland Avenue,0,2,http://www.gunviolencearchive.org/incident/552182,http://www.kansascity.com/news/local/crime/article75100742.html
"May 1, 2016",Illinois,Marion,Vicksburg St,0,0,http://www.gunviolencearchive.org/incident/696696,http://www.wmix94.com/2016/11/09/marion-man-pleads-guilty-on-felony-weapon-charge/
"May 1, 2016",Alaska,Soldotna,Kenai Spur Highway,0,0,http://www.gunviolencearchive.org/incident/557654,https://dps.alaska.gov/dailydispatch/Home/DisplayIncident?incidentNumber=AK16031075
"May 1, 2016",Indiana,Indianapolis,400 block of North Park Avenue,1,0,http://www.gunviolencearchive.org/incident/551083,http://wishtv.com/2016/05/01/person-killed-in-sunday-morning-shooting/
"May 1, 2016",Indiana,Indianapolis,7700 block of East 38th Street,0,0,http://www.gunviolencearchive.org/incident/551085,http://wishtv.com/2016/04/30/impd-officer-hit-by-vehicle-2nd-officer-fires-shot-at-suspect/
"May 1, 2016",Arizona,Phoenix,2230 West Roeser Road,0,1,http://www.gunviolencearchive.org/incident/551510,http://www.cbs5az.com/story/31864047/pd-man-wounded-in-apparent-family-member-shooting?autostart=true
