date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
"May 1, 2015",Pennsylvania,Clairton,600 block of Large Avenue,0,0,http://www.gunviolencearchive.org/incident/333398,http://www.post-gazette.com/local/south/2015/05/01/Shooting-in-Clairton-sends-students-inside-for-prom-festivities/stories/201505010274
"May 1, 2015",Kansas,Wichita,1800 South Seneca,0,0,http://www.gunviolencearchive.org/incident/333815,http://www.kwch.com/news/local-news/police-2-teens-arrested-after-shots-fired-at-skate-park/32773734
"May 1, 2015",Maryland,Capitol Heights,1400 block of Ritchie Road,0,3,http://www.gunviolencearchive.org/incident/333402,http://www.wjla.com/articles/2015/05/3-men-shot-wounded-at-capitol-heights-gas-station-113669.html
"May 1, 2015",Texas,North Richland Hills,Northeast Loop 820,0,0,http://www.gunviolencearchive.org/incident/333526,http://www.star-telegram.com/news/local/community/northeast-tarrant/article20334120.html
"May 1, 2015",Alabama,Limestone (county),27800 block of Trotter's Lane,0,1,http://www.gunviolencearchive.org/incident/333829,http://www.waff.com/story/28959580/woman-fight-between-exes-ends-in-gunfire-1-critical-1-charged?utm_source=site&utm_medium=meganav&utm_campaign=meganav
"May 1, 2015",Pennsylvania,Lawrence (county),N/A,1,0,http://www.gunviolencearchive.org/incident/333832,http://www.post-gazette.com/local/region/2015/05/02/Body-found-near-Lawrence-County-elementary-school-identified/stories/201505020136
"May 1, 2015",Oklahoma,Mustang,700 block of East Olivia Terrace,0,0,http://www.gunviolencearchive.org/incident/379751,http://kfor.com/2015/05/01/oklahoma-city-police-officer-arrested-on-domestic-abuse-charge/
"May 1, 2015",Colorado,Colorado Springs,1600 block of Vasquez Circle,0,0,http://www.gunviolencearchive.org/incident/338482,http://www.springsgov.com/units/police/policeblotter.asp
"May 1, 2015",Georgia,Milledgeville,500 block of South Warren Street,0,0,http://www.gunviolencearchive.org/incident/334999,http://www.macon.com/2015/05/04/3729476/milledgeville-police-seek-carjacking.html
"May 1, 2015",Alaska,Juneau,642 West 9th Street,0,0,http://www.gunviolencearchive.org/incident/334470,http://juneauempire.com/local/2015-05-03/police-fire-sunday-may-3-2015
"May 1, 2015",California,Warner Springs,30618 Chihuahua Valley Road,3,0,http://www.gunviolencearchive.org/incident/333104,http://www.cbs8.com/story/28987188/friends-remember-victims-of-a-murder-suicide
"May 1, 2015",South Carolina,Longs,Collins Circle,1,0,http://www.gunviolencearchive.org/incident/333134,http://www.carolinalive.com/news/story.aspx?id=1200356
"May 1, 2015",Missouri,Grain Valley,N/A,0,1,http://www.gunviolencearchive.org/incident/349783,http://www.kansascity.com/news/local/crime/article22511553.html
"May 1, 2015",Arkansas,Blytheville,600 Walker Blvd,0,1,http://www.gunviolencearchive.org/incident/335690,http://www.ksla.com/story/28979867/police-investigate-shooting-at-northeast-arkansas-carnival
"May 1, 2015",Virginia,Alexandria,600 block of North Bolton Avenue,0,0,http://www.gunviolencearchive.org/incident/334512,http://www.thetowntalk.com/story/news/2015/05/04/alexandria-man-accused-of-shooting-at-pizza-delivery-man/26892961/
"May 1, 2015",New Mexico,Albuquerque,6100 Paradise Boulevard Northwest,0,0,http://www.gunviolencearchive.org/incident/333350,http://www.kob.com/article/stories/S3783795.shtml?cat=504#.VUb7kCFViko
"May 1, 2015",Illinois,Chicago,8000 block of South Princeton Avenue,2,0,http://www.gunviolencearchive.org/incident/333194,http://www.dnainfo.com/chicago/20150502/chatham/possible-murder-suicide-chatham-leaves-two-dead-police-say
"May 1, 2015",Tennessee,Memphis,2200 block of Cottonwood Cove,0,1,http://www.gunviolencearchive.org/incident/333086,http://wreg.com/2015/05/01/mpd-victim-shot-in-parkway-village-area/
"May 1, 2015",California,Pittsburg,1000 block of Jewett Avenue,2,0,http://www.gunviolencearchive.org/incident/333868,http://www.sfgate.com/crime/article/Two-burglary-suspects-shot-dead-by-Pittsburg-6237739.php
"May 1, 2015",Tennessee,Memphis,Douglass and Dallas,0,0,http://www.gunviolencearchive.org/incident/334530,http://wreg.com/2015/05/01/shots-fired-in-orange-mound-area/
"May 1, 2015",Louisiana,Sulphur,300 block of Edgar Street,1,0,http://www.gunviolencearchive.org/incident/333497,http://www.kplctv.com/story/28953703/update-sulphur-homicide-suspects-victim-identified
"May 1, 2015",Louisiana,Lafayette (county),1600 block of Ridge Road,0,1,http://www.gunviolencearchive.org/incident/333504,http://klfy.com/2015/05/02/lafayette-parish-sheriffs-office-investigating-officer-involved-shooting/
"May 1, 2015",Alaska,Kodiak,N/A,0,0,http://www.gunviolencearchive.org/incident/332955,http://www.adn.com/article/20150501/kodiak-man-allegedly-tries-bribe-alaska-state-trooper-after-standoff
"May 1, 2015",Missouri,California,1000 block of Dave Drive,0,0,http://www.gunviolencearchive.org/incident/335072,http://www.newstribune.com/news/2015/may/04/troubled-area-prosecutor-healea-apparent-target-dr/
"May 1, 2015",Maine,Waldoboro,Route 1,1,0,http://www.gunviolencearchive.org/incident/332960,http://wabi.tv/2015/05/01/police-waldoboro-auto-shop-owner-killed-himself-set-building-on-fire/
"May 1, 2015",Vermont,Williamstown,N/A,0,0,http://www.gunviolencearchive.org/incident/332962,http://www.wcax.com/story/28955573/vt-police-woman-hid-in-cabinet-from-gunman
"May 1, 2015",Louisiana,Baton Rouge,12500 block of Tams Drive,0,2,http://www.gunviolencearchive.org/incident/334535,http://theadvocate.com/news/12272882-123/baton-rouge-police-one-in
"May 1, 2015",Iowa,Cedar Rapids,N/A,0,0,http://www.gunviolencearchive.org/incident/486175,http://www.thegazette.com/subject/news/public-safety/armed-career-criminal-sentenced-to-15-years-for-firearms-ammo-20160107
"May 1, 2015",Massachusetts,Holyoke,Chestnut and Hampshire Street,0,0,http://www.gunviolencearchive.org/incident/332972,http://www.masslive.com/news/index.ssf/2015/05/holyoke_police_investigate_sho_11.html#incart_river
"May 1, 2015",Massachusetts,Holyoke,156 Cabot Street,0,0,http://www.gunviolencearchive.org/incident/332973,http://www.masslive.com/news/index.ssf/2015/05/holyoke_police_investigate_sho_11.html#incart_river
"May 1, 2015",Connecticut,New London,490 Jefferson Avenue,0,0,http://www.gunviolencearchive.org/incident/332977,http://www.wfsb.com/story/28953158/report-of-student-with-gun-causes-lockdown-at-new-london-high-school
"May 1, 2015",Illinois,Chicago,4200 block of West Grenshaw Street,2,1,http://www.gunviolencearchive.org/incident/333026,http://www.dnainfo.com/chicago/20150501/north-lawndale/two-men-shot-dead-one-woman-wounded-north-lawndale-police-say
